3,3,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,14,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,17,0,4,0,0,2,8,0,0,0,0,0,0,0,0,0,0
3,0,1,0,3,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0
3,0,1,0,0,7,5,0,0,20,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,1,0,0,15,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,271,4,64,0,7,0,9,14,111,0
0,0,0,0,0,0,0,0,0,0,0,311,25,0,0,106,5,1,11,21
0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,269,20,63,19,0,512,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,7,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,142,0,18,271,47,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,76,277,0,32,21
0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,112,197,0,42
0,0,0,0,0,0,0,0,0,0,0,2,0,0,79,0,3,0,396,0
0,0,0,0,0,0,0,0,0,0,18,3,33,0,16,0,1,2,35,372
